sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon
SEN03,Calle 10,Local,2025-03-06 02:00:00,20,19.5,Nublado,6.2085,-75.57112
SEN03,Calle 10,Local,2025-03-06 04:00:00,9,25.3,Soleado,6.20843,-75.57044
SEN03,Calle 10,Local,2025-03-06 06:00:00,32,24.7,Soleado,6.20873,-75.57198
SEN03,Calle 10,Local,2025-03-06 08:00:00,41,22.3,Lluvia,6.21014,-75.57068
SEN03,Calle 10,Local,2025-03-06 10:00:00,22,19.1,Soleado,6.20864,-75.57041
SEN03,Calle 10,Local,2025-03-06 12:00:00,14,20.0,Nublado,6.21022,-75.57142
SEN03,Calle 10,Local,2025-03-06 14:00:00,11,22.8,Lluvia,6.21024,-75.57006
SEN03,Calle 10,Local,2025-03-06 16:00:00,33,23.8,Nublado,6.20998,-75.57008
SEN03,Calle 10,Local,2025-03-06 18:00:00,29,23.3,Lluvia,6.20898,-75.57172
SEN03,Calle 10,Local,2025-03-06 20:00:00,16,26.5,Soleado,6.20846,-75.57157
SEN03,Calle 10,Local,2025-03-06 22:00:00,1,20.1,Lluvia,6.20933,-75.57083
SEN03,Calle 10,Local,2025-03-07 00:00:00,21,24.4,Soleado,6.20889,-75.57122
SEN03,Calle 10,Local,2025-03-07 02:00:00,15,24.8,Nublado,6.20847,-75.57166
SEN03,Calle 10,Local,2025-03-07 04:00:00,22,23.4,Soleado,6.20895,-75.57136
SEN03,Calle 10,Local,2025-03-07 06:00:00,47,23.6,Soleado,6.20974,-75.57081
SEN03,Calle 10,Local,2025-03-07 08:00:00,34,24.1,Nublado,6.20938,-75.57144
SEN03,Calle 10,Local,2025-03-07 10:00:00,11,18.8,Nublado,6.20913,-75.57136
SEN03,Calle 10,Local,2025-03-07 12:00:00,19,23.4,Nublado,6.21026,-75.5707
SEN03,Calle 10,Local,2025-03-07 14:00:00,22,18.1,Soleado,6.20863,-75.57131
SEN03,Calle 10,Local,2025-03-07 16:00:00,41,23.0,Soleado,6.20898,-75.57094
SEN03,Calle 10,Local,2025-03-07 18:00:00,47,17.6,Nublado,6.20936,-75.57079
SEN03,Calle 10,Local,2025-03-07 20:00:00,14,21.5,Soleado,6.20951,-75.57196
SEN03,Calle 10,Local,2025-03-07 22:00:00,10,22.9,Nublado,6.20875,-75.57121
SEN03,Calle 10,Local,2025-03-08 00:00:00,8,22.8,Soleado,6.20997,-75.5712
SEN03,Calle 10,Local,2025-03-08 02:00:00,11,19.1,Soleado,6.20863,-75.57067
SEN03,Calle 10,Local,2025-03-08 04:00:00,22,18.2,Lluvia,6.20927,-75.57132
SEN03,Calle 10,Local,2025-03-08 06:00:00,48,19.8,Soleado,6.20938,-75.57149
SEN03,Calle 10,Local,2025-03-08 08:00:00,42,24.2,Lluvia,6.20853,-75.57078
SEN03,Calle 10,Local,2025-03-08 10:00:00,16,25.8,Soleado,6.20836,-75.57185
SEN03,Calle 10,Local,2025-03-08 12:00:00,19,29.1,Soleado,6.20872,-75.57104
SEN03,Calle 10,Local,2025-03-08 14:00:00,17,23.5,Nublado,6.20891,-75.57073
SEN03,Calle 10,Local,2025-03-08 16:00:00,41,25.1,Soleado,6.20859,-75.57106
SEN03,Calle 10,Local,2025-03-08 18:00:00,44,19.2,Soleado,6.20921,-75.57194
SEN03,Calle 10,Local,2025-03-08 20:00:00,15,16.2,Nublado,6.21005,-75.57029
SEN03,Calle 10,Local,2025-03-08 22:00:00,16,22.7,Soleado,6.20884,-75.57136
SEN03,Calle 10,Local,2025-03-09 00:00:00,12,23.5,Nublado,6.20862,-75.57111
SEN03,Calle 10,Local,2025-03-09 02:00:00,11,22.8,Soleado,6.2086,-75.57183
SEN03,Calle 10,Local,2025-03-09 04:00:00,12,20.9,Nublado,6.20881,-75.57191
SEN03,Calle 10,Local,2025-03-09 06:00:00,35,28.7,Nublado,6.20925,-75.57134
SEN03,Calle 10,Local,2025-03-09 08:00:00,33,22.7,Soleado,6.20835,-75.57128
SEN03,Calle 10,Local,2025-03-09 10:00:00,13,23.2,Lluvia,6.20868,-75.57089
SEN03,Calle 10,Local,2025-03-09 12:00:00,15,19.8,Nublado,6.2096,-75.57189
SEN03,Calle 10,Local,2025-03-09 14:00:00,14,23.7,Lluvia,6.20922,-75.57111
SEN03,Calle 10,Local,2025-03-09 16:00:00,31,20.7,Soleado,6.20995,-75.57081
SEN03,Calle 10,Local,2025-03-09 18:00:00,41,18.5,Nublado,6.20987,-75.57079
SEN03,Calle 10,Local,2025-03-09 20:00:00,26,25.2,Lluvia,6.20876,-75.57103
SEN03,Calle 10,Local,2025-03-09 22:00:00,18,25.9,Nublado,6.20913,-75.57068
SEN03,Calle 10,Local,2025-03-10 00:00:00,23,22.6,Lluvia,6.2093,-75.57058
SEN03,Calle 10,Local,2025-03-10 02:00:00,11,21.8,Nublado,6.20872,-75.57021
SEN03,Calle 10,Local,2025-03-10 04:00:00,7,24.9,Lluvia,6.20884,-75.57064
SEN03,Calle 10,Local,2025-03-10 06:00:00,28,15.7,Nublado,6.20967,-75.57017
SEN03,Calle 10,Local,2025-03-10 08:00:00,44,20.3,Soleado,6.20942,-75.57068
SEN03,Calle 10,Local,2025-03-10 10:00:00,17,23.4,Soleado,6.20926,-75.57018
SEN03,Calle 10,Local,2025-03-10 12:00:00,9,24.4,Nublado,6.20955,-75.57056
SEN03,Calle 10,Local,2025-03-10 14:00:00,23,22.7,Soleado,6.20941,-75.57186
SEN03,Calle 10,Local,2025-03-10 16:00:00,45,20.0,Soleado,6.20929,-75.57185
SEN03,Calle 10,Local,2025-03-10 18:00:00,40,25.2,Soleado,6.2096,-75.5713
SEN03,Calle 10,Local,2025-03-10 20:00:00,13,24.8,Soleado,6.20925,-75.57146
SEN03,Calle 10,Local,2025-03-10 22:00:00,16,18.1,Nublado,6.20865,-75.57194
SEN03,Calle 10,Local,2025-03-11 00:00:00,23,18.9,Nublado,6.2095,-75.57056
SEN03,Calle 10,Local,2025-03-11 02:00:00,5,23.8,Lluvia,6.20838,-75.57098
SEN03,Calle 10,Local,2025-03-11 04:00:00,25,19.8,Soleado,6.20939,-75.57158
SEN03,Calle 10,Local,2025-03-11 06:00:00,40,21.3,Lluvia,6.20868,-75.57086
SEN03,Calle 10,Local,2025-03-11 08:00:00,35,27.6,Lluvia,6.21012,-75.57031
SEN03,Calle 10,Local,2025-03-11 10:00:00,17,21.5,Soleado,6.20983,-75.57036
SEN03,Calle 10,Local,2025-03-11 12:00:00,12,19.5,Nublado,6.20877,-75.57168
SEN03,Calle 10,Local,2025-03-11 14:00:00,17,16.8,Soleado,6.20915,-75.57037
SEN03,Calle 10,Local,2025-03-11 16:00:00,40,23.8,Soleado,6.20924,-75.57104
SEN03,Calle 10,Local,2025-03-11 18:00:00,48,22.7,Soleado,6.20971,-75.57172
SEN03,Calle 10,Local,2025-03-11 20:00:00,12,21.9,Soleado,6.2091,-75.57039
SEN03,Calle 10,Local,2025-03-11 22:00:00,9,24.0,Lluvia,6.2095,-75.57097
SEN03,Calle 10,Local,2025-03-12 00:00:00,13,25.4,Soleado,6.20927,-75.57115
SEN03,Calle 10,Local,2025-03-12 02:00:00,10,24.9,Soleado,6.21004,-75.57074
SEN03,Calle 10,Local,2025-03-12 04:00:00,20,25.5,Nublado,6.20863,-75.57041
SEN03,Calle 10,Local,2025-03-12 06:00:00,41,17.2,Soleado,6.20996,-75.57036
SEN03,Calle 10,Local,2025-03-12 08:00:00,44,23.7,Soleado,6.209,-75.57082
SEN03,Calle 10,Local,2025-03-12 10:00:00,16,25.6,Soleado,6.20876,-75.57188
SEN03,Calle 10,Local,2025-03-12 12:00:00,20,25.3,Lluvia,6.20974,-75.57036
SEN03,Calle 10,Local,2025-03-12 14:00:00,15,22.5,Soleado,6.20909,-75.57196
SEN03,Calle 10,Local,2025-03-12 16:00:00,47,30.4,Nublado,6.2091,-75.57141
SEN03,Calle 10,Local,2025-03-12 18:00:00,40,20.6,Soleado,6.21028,-75.57083
SEN03,Calle 10,Local,2025-03-12 20:00:00,2,16.6,Soleado,6.20975,-75.57101
SEN03,Calle 10,Local,2025-03-12 22:00:00,17,21.6,Soleado,6.20888,-75.57146
SEN03,Calle 10,Local,2025-03-13 00:00:00,6,21.5,Soleado,6.20991,-75.57136
SEN03,Calle 10,Local,2025-03-13 02:00:00,10,31.8,Soleado,6.20962,-75.57113
SEN03,Calle 10,Local,2025-03-13 04:00:00,12,23.4,Lluvia,6.20912,-75.57014
SEN03,Calle 10,Local,2025-03-13 06:00:00,40,14.7,Soleado,6.20948,-75.57057
SEN03,Calle 10,Local,2025-03-13 08:00:00,33,21.7,Soleado,6.21019,-75.572
SEN03,Calle 10,Local,2025-03-13 10:00:00,17,18.8,Lluvia,6.21029,-75.57013
SEN03,Calle 10,Local,2025-03-13 12:00:00,7,24.6,Soleado,6.20964,-75.57066
SEN03,Calle 10,Local,2025-03-13 14:00:00,7,24.0,Soleado,6.20848,-75.57176
SEN03,Calle 10,Local,2025-03-13 16:00:00,32,28.0,Nublado,6.20834,-75.57198
SEN03,Calle 10,Local,2025-03-13 18:00:00,37,24.6,Soleado,6.21004,-75.5718
SEN03,Calle 10,Local,2025-03-13 20:00:00,12,23.3,Soleado,6.20985,-75.57121
SEN03,Calle 10,Local,2025-03-13 22:00:00,7,21.3,Soleado,6.20889,-75.57172
SEN03,Calle 10,Local,2025-03-14 00:00:00,19,27.1,Nublado,6.20901,-75.57055
SEN03,Calle 10,Local,2025-03-14 02:00:00,18,22.9,Soleado,6.20899,-75.57126
SEN03,Calle 10,Local,2025-03-14 04:00:00,26,19.8,Soleado,6.20843,-75.57069
SEN03,Calle 10,Local,2025-03-14 06:00:00,37,28.0,Soleado,6.20872,-75.57115
SEN03,Calle 10,Local,2025-03-14 08:00:00,29,20.2,Soleado,6.20922,-75.5704
SEN03,Calle 10,Local,2025-03-14 10:00:00,18,24.7,Soleado,6.20938,-75.57161
SEN03,Calle 10,Local,2025-03-14 12:00:00,14,25.6,Nublado,6.21009,-75.57034
SEN03,Calle 10,Local,2025-03-14 14:00:00,11,18.4,Soleado,6.21011,-75.57077
SEN03,Calle 10,Local,2025-03-14 16:00:00,38,21.8,Soleado,6.21005,-75.57029
SEN03,Calle 10,Local,2025-03-14 18:00:00,31,28.1,Nublado,6.20887,-75.57078
SEN03,Calle 10,Local,2025-03-14 20:00:00,13,22.1,Soleado,6.20867,-75.57132
SEN03,Calle 10,Local,2025-03-14 22:00:00,28,26.4,Nublado,6.20943,-75.57122
SEN03,Calle 10,Local,2025-03-15 00:00:00,11,21.4,Soleado,6.2087,-75.57058
SEN03,Calle 10,Local,2025-03-15 02:00:00,15,26.5,Nublado,6.20978,-75.57044
SEN03,Calle 10,Local,2025-03-15 04:00:00,9,26.6,Soleado,6.20865,-75.57046
SEN03,Calle 10,Local,2025-03-15 06:00:00,43,27.4,Soleado,6.20959,-75.57029
SEN03,Calle 10,Local,2025-03-15 08:00:00,42,20.6,Lluvia,6.20855,-75.57016
SEN03,Calle 10,Local,2025-03-15 10:00:00,23,22.5,Soleado,6.20847,-75.57176
SEN03,Calle 10,Local,2025-03-15 12:00:00,4,23.2,Soleado,6.20917,-75.57198
SEN03,Calle 10,Local,2025-03-15 14:00:00,10,26.2,Soleado,6.20902,-75.57096
SEN03,Calle 10,Local,2025-03-15 16:00:00,43,20.1,Soleado,6.20977,-75.57144
SEN03,Calle 10,Local,2025-03-15 18:00:00,43,25.5,Nublado,6.2098,-75.57125
SEN03,Calle 10,Local,2025-03-15 20:00:00,20,24.6,Soleado,6.20887,-75.57194
SEN03,Calle 10,Local,2025-03-15 22:00:00,13,26.7,Nublado,6.2097,-75.5707
SEN03,Calle 10,Local,2025-03-16 00:00:00,12,25.6,Soleado,6.20872,-75.57187
SEN03,Calle 10,Local,2025-03-16 02:00:00,13,18.6,Nublado,6.20849,-75.57102
SEN03,Calle 10,Local,2025-03-16 04:00:00,15,22.7,Soleado,6.21013,-75.572
SEN03,Calle 10,Local,2025-03-16 06:00:00,42,20.5,Lluvia,6.20939,-75.57145
SEN03,Calle 10,Local,2025-03-16 08:00:00,24,23.6,Lluvia,6.20928,-75.57165
SEN03,Calle 10,Local,2025-03-16 10:00:00,18,20.6,Soleado,6.21026,-75.57017
SEN03,Calle 10,Local,2025-03-16 12:00:00,16,23.6,Nublado,6.20988,-75.57036
SEN03,Calle 10,Local,2025-03-16 14:00:00,13,15.8,Soleado,6.20941,-75.57189
SEN03,Calle 10,Local,2025-03-16 16:00:00,44,24.5,Lluvia,6.20878,-75.57113
SEN03,Calle 10,Local,2025-03-16 18:00:00,52,20.8,Nublado,6.20837,-75.57175
SEN03,Calle 10,Local,2025-03-16 20:00:00,19,19.4,Nublado,6.20986,-75.57055
SEN03,Calle 10,Local,2025-03-16 22:00:00,14,21.3,Soleado,6.20965,-75.57113
SEN03,Calle 10,Local,2025-03-17 00:00:00,7,24.1,Nublado,6.21003,-75.57142
SEN03,Calle 10,Local,2025-03-17 02:00:00,15,14.4,Nublado,6.20979,-75.57109
SEN03,Calle 10,Local,2025-03-17 04:00:00,10,23.7,Lluvia,6.21001,-75.57138
SEN03,Calle 10,Local,2025-03-17 06:00:00,53,23.1,Soleado,6.20921,-75.57169
SEN03,Calle 10,Local,2025-03-17 08:00:00,32,24.7,Lluvia,6.20865,-75.57002
SEN03,Calle 10,Local,2025-03-17 10:00:00,23,25.3,Nublado,6.20961,-75.57155
SEN03,Calle 10,Local,2025-03-17 12:00:00,24,20.3,Soleado,6.20877,-75.57024
SEN03,Calle 10,Local,2025-03-17 14:00:00,16,23.5,Soleado,6.21012,-75.57147
SEN03,Calle 10,Local,2025-03-17 16:00:00,37,26.3,Nublado,6.21018,-75.57026
SEN03,Calle 10,Local,2025-03-17 18:00:00,32,18.7,Lluvia,6.20838,-75.57059
SEN03,Calle 10,Local,2025-03-17 20:00:00,22,25.9,Nublado,6.2099,-75.57123
SEN03,Calle 10,Local,2025-03-17 22:00:00,5,23.0,Soleado,6.2088,-75.57197
SEN03,Calle 10,Local,2025-03-18 00:00:00,18,21.4,Soleado,6.20868,-75.57089
SEN03,Calle 10,Local,2025-03-18 02:00:00,15,27.4,Nublado,6.20952,-75.57031
SEN03,Calle 10,Local,2025-03-18 04:00:00,10,28.2,Nublado,6.21024,-75.57097
SEN03,Calle 10,Local,2025-03-18 06:00:00,40,20.1,Soleado,6.20966,-75.57075
SEN03,Calle 10,Local,2025-03-18 08:00:00,29,23.7,Soleado,6.20961,-75.5702
SEN03,Calle 10,Local,2025-03-18 10:00:00,20,23.6,Soleado,6.20977,-75.57125
SEN03,Calle 10,Local,2025-03-18 12:00:00,9,21.3,Nublado,6.20841,-75.57183
SEN03,Calle 10,Local,2025-03-18 14:00:00,6,20.1,Soleado,6.20978,-75.57076
SEN03,Calle 10,Local,2025-03-18 16:00:00,37,25.3,Soleado,6.209,-75.57197
SEN03,Calle 10,Local,2025-03-18 18:00:00,35,22.2,Lluvia,6.20859,-75.57013
SEN03,Calle 10,Local,2025-03-18 20:00:00,17,29.4,Lluvia,6.20949,-75.57054
SEN03,Calle 10,Local,2025-03-18 22:00:00,18,16.6,Soleado,6.20994,-75.57181
SEN03,Calle 10,Local,2025-03-19 00:00:00,22,18.5,Nublado,6.20922,-75.57122
SEN03,Calle 10,Local,2025-03-19 02:00:00,23,20.2,Nublado,6.20923,-75.57045
SEN03,Calle 10,Local,2025-03-19 04:00:00,15,22.3,Lluvia,6.20903,-75.5718
SEN03,Calle 10,Local,2025-03-19 06:00:00,38,25.5,Soleado,6.21024,-75.57
SEN03,Calle 10,Local,2025-03-19 08:00:00,37,20.8,Soleado,6.20908,-75.57009
SEN03,Calle 10,Local,2025-03-19 10:00:00,17,24.4,Soleado,6.20924,-75.57158
SEN03,Calle 10,Local,2025-03-19 12:00:00,17,26.9,Soleado,6.20912,-75.57197
SEN03,Calle 10,Local,2025-03-19 14:00:00,4,20.7,Soleado,6.20886,-75.57091
SEN03,Calle 10,Local,2025-03-19 16:00:00,45,19.9,Nublado,6.21014,-75.57084
SEN03,Calle 10,Local,2025-03-19 18:00:00,35,24.4,Nublado,6.20859,-75.57149
SEN03,Calle 10,Local,2025-03-19 20:00:00,17,23.3,Soleado,6.20923,-75.57025
SEN03,Calle 10,Local,2025-03-19 22:00:00,22,20.0,Soleado,6.20923,-75.57176
SEN03,Calle 10,Local,2025-03-20 00:00:00,22,20.3,Soleado,6.20967,-75.57033
SEN03,Calle 10,Local,2025-03-20 02:00:00,17,27.0,Soleado,6.20986,-75.57193
SEN03,Calle 10,Local,2025-03-20 04:00:00,20,26.2,Nublado,6.21013,-75.57121
SEN03,Calle 10,Local,2025-03-20 06:00:00,31,19.4,Soleado,6.20848,-75.57056
SEN03,Calle 10,Local,2025-03-20 08:00:00,28,15.6,Soleado,6.20948,-75.5701
SEN03,Calle 10,Local,2025-03-20 10:00:00,5,21.1,Nublado,6.20938,-75.57195
SEN03,Calle 10,Local,2025-03-20 12:00:00,16,24.9,Nublado,6.20986,-75.57003
SEN03,Calle 10,Local,2025-03-20 14:00:00,10,24.0,Lluvia,6.21007,-75.57153
SEN03,Calle 10,Local,2025-03-20 16:00:00,43,23.6,Soleado,6.20886,-75.57123
SEN03,Calle 10,Local,2025-03-20 18:00:00,43,25.4,Lluvia,6.20986,-75.57183
SEN03,Calle 10,Local,2025-03-20 20:00:00,8,21.7,Nublado,6.20926,-75.57084
SEN03,Calle 10,Local,2025-03-20 22:00:00,19,24.7,Soleado,6.2099,-75.57166
SEN04,Autopista Norte,Troncal,2025-03-01 00:00:00,13,28.8,Nublado,6.28576,-75.56487
SEN04,Autopista Norte,Troncal,2025-03-01 02:00:00,0,24.1,Nublado,6.28567,-75.56402
SEN04,Autopista Norte,Troncal,2025-03-01 04:00:00,13,23.7,Nublado,6.28734,-75.5646
SEN04,Autopista Norte,Troncal,2025-03-01 06:00:00,47,23.2,Lluvia,6.28674,-75.56505
SEN04,Autopista Norte,Troncal,2025-03-01 08:00:00,43,26.3,Soleado,6.28701,-75.56403
SEN04,Autopista Norte,Troncal,2025-03-01 10:00:00,25,18.5,Lluvia,6.28664,-75.56519
SEN04,Autopista Norte,Troncal,2025-03-01 12:00:00,3,23.0,Soleado,6.28659,-75.56497
SEN04,Autopista Norte,Troncal,2025-03-01 14:00:00,14,18.8,Soleado,6.2863,-75.56477
SEN04,Autopista Norte,Troncal,2025-03-01 16:00:00,33,23.1,Nublado,6.28578,-75.56582
SEN04,Autopista Norte,Troncal,2025-03-01 18:00:00,46,26.6,Nublado,6.28742,-75.56508
SEN04,Autopista Norte,Troncal,2025-03-01 20:00:00,7,23.1,Nublado,6.28578,-75.56401
SEN04,Autopista Norte,Troncal,2025-03-01 22:00:00,18,26.7,Lluvia,6.28616,-75.56555
SEN04,Autopista Norte,Troncal,2025-03-02 00:00:00,20,24.7,Soleado,6.28637,-75.56476
SEN04,Autopista Norte,Troncal,2025-03-02 02:00:00,21,23.9,Nublado,6.28628,-75.56517
SEN04,Autopista Norte,Troncal,2025-03-02 04:00:00,24,25.1,Nublado,6.28595,-75.56414
SEN04,Autopista Norte,Troncal,2025-03-02 06:00:00,36,19.6,Soleado,6.28637,-75.56426
SEN04,Autopista Norte,Troncal,2025-03-02 08:00:00,37,27.6,Nublado,6.28643,-75.56403
SEN04,Autopista Norte,Troncal,2025-03-02 10:00:00,5,20.2,Soleado,6.28717,-75.56439
SEN04,Autopista Norte,Troncal,2025-03-02 12:00:00,16,31.5,Lluvia,6.28592,-75.56533
SEN04,Autopista Norte,Troncal,2025-03-02 14:00:00,9,21.6,Nublado,6.28717,-75.56425
SEN04,Autopista Norte,Troncal,2025-03-02 16:00:00,38,23.4,Nublado,6.28603,-75.56494
SEN04,Autopista Norte,Troncal,2025-03-02 18:00:00,50,29.6,Soleado,6.28609,-75.56496
SEN04,Autopista Norte,Troncal,2025-03-02 20:00:00,7,25.7,Lluvia,6.2856,-75.56412
SEN04,Autopista Norte,Troncal,2025-03-02 22:00:00,20,16.8,Lluvia,6.28664,-75.56561
SEN04,Autopista Norte,Troncal,2025-03-03 00:00:00,18,15.8,Nublado,6.28692,-75.56476
SEN04,Autopista Norte,Troncal,2025-03-03 02:00:00,15,26.9,Soleado,6.28716,-75.56568
SEN04,Autopista Norte,Troncal,2025-03-03 04:00:00,20,24.9,Soleado,6.28592,-75.56553
SEN04,Autopista Norte,Troncal,2025-03-03 06:00:00,31,16.6,Nublado,6.28578,-75.56426
SEN04,Autopista Norte,Troncal,2025-03-03 08:00:00,36,24.3,Soleado,6.28617,-75.56482
SEN04,Autopista Norte,Troncal,2025-03-03 10:00:00,21,30.3,Nublado,6.28617,-75.56549
SEN04,Autopista Norte,Troncal,2025-03-03 12:00:00,14,22.5,Soleado,6.28646,-75.56455
SEN04,Autopista Norte,Troncal,2025-03-03 14:00:00,19,22.1,Nublado,6.28708,-75.56441
SEN04,Autopista Norte,Troncal,2025-03-03 16:00:00,46,22.2,Soleado,6.28693,-75.56443
SEN04,Autopista Norte,Troncal,2025-03-03 18:00:00,38,20.8,Lluvia,6.28719,-75.56532
SEN04,Autopista Norte,Troncal,2025-03-03 20:00:00,24,24.9,Soleado,6.28722,-75.56417
SEN04,Autopista Norte,Troncal,2025-03-03 22:00:00,15,23.8,Soleado,6.28614,-75.56478
SEN04,Autopista Norte,Troncal,2025-03-04 00:00:00,14,16.8,Soleado,6.28658,-75.56484
SEN04,Autopista Norte,Troncal,2025-03-04 02:00:00,21,25.2,Soleado,6.28565,-75.56436
SEN04,Autopista Norte,Troncal,2025-03-04 04:00:00,12,22.8,Soleado,6.28697,-75.56583
SEN04,Autopista Norte,Troncal,2025-03-04 06:00:00,44,17.9,Nublado,6.28707,-75.56523
SEN04,Autopista Norte,Troncal,2025-03-04 08:00:00,25,23.3,Soleado,6.28726,-75.56426
SEN04,Autopista Norte,Troncal,2025-03-04 10:00:00,14,24.6,Nublado,6.28692,-75.56472
SEN04,Autopista Norte,Troncal,2025-03-04 12:00:00,22,25.9,Nublado,6.28698,-75.56456
SEN04,Autopista Norte,Troncal,2025-03-04 14:00:00,13,22.3,Soleado,6.28695,-75.56567
SEN04,Autopista Norte,Troncal,2025-03-04 16:00:00,35,22.4,Nublado,6.28568,-75.56584
SEN04,Autopista Norte,Troncal,2025-03-04 18:00:00,49,25.4,Nublado,6.28565,-75.56427
SEN04,Autopista Norte,Troncal,2025-03-04 20:00:00,18,23.0,Nublado,6.28585,-75.5658
SEN04,Autopista Norte,Troncal,2025-03-04 22:00:00,16,24.2,Soleado,6.28592,-75.56476
SEN04,Autopista Norte,Troncal,2025-03-05 00:00:00,24,25.8,Soleado,6.28553,-75.56489
SEN04,Autopista Norte,Troncal,2025-03-05 02:00:00,15,21.4,Lluvia,6.28641,-75.56478
SEN04,Autopista Norte,Troncal,2025-03-05 04:00:00,10,25.3,Soleado,6.28647,-75.56467
SEN04,Autopista Norte,Troncal,2025-03-05 06:00:00,43,26.3,Soleado,6.28589,-75.56406
SEN04,Autopista Norte,Troncal,2025-03-05 08:00:00,42,18.5,Soleado,6.28556,-75.56564
SEN04,Autopista Norte,Troncal,2025-03-05 10:00:00,21,23.0,Nublado,6.28696,-75.56402
SEN04,Autopista Norte,Troncal,2025-03-05 12:00:00,21,22.4,Nublado,6.28713,-75.56487
SEN04,Autopista Norte,Troncal,2025-03-05 14:00:00,22,24.8,Soleado,6.28629,-75.56416
SEN04,Autopista Norte,Troncal,2025-03-05 16:00:00,51,20.9,Soleado,6.28557,-75.5655
SEN04,Autopista Norte,Troncal,2025-03-05 18:00:00,48,22.8,Soleado,6.28579,-75.56498
SEN04,Autopista Norte,Troncal,2025-03-05 20:00:00,19,25.6,Nublado,6.28612,-75.56571
SEN04,Autopista Norte,Troncal,2025-03-05 22:00:00,4,22.2,Soleado,6.28655,-75.56583
SEN04,Autopista Norte,Troncal,2025-03-06 00:00:00,13,25.4,Soleado,6.28609,-75.56548
SEN04,Autopista Norte,Troncal,2025-03-06 02:00:00,20,22.9,Soleado,6.28715,-75.5645
SEN04,Autopista Norte,Troncal,2025-03-06 04:00:00,13,27.3,Soleado,6.28686,-75.56438
SEN04,Autopista Norte,Troncal,2025-03-06 06:00:00,40,20.7,Soleado,6.28572,-75.56517
SEN04,Autopista Norte,Troncal,2025-03-06 08:00:00,42,22.4,Soleado,6.28722,-75.5645
SEN04,Autopista Norte,Troncal,2025-03-06 10:00:00,15,22.1,Nublado,6.28678,-75.56414
SEN04,Autopista Norte,Troncal,2025-03-06 12:00:00,10,25.5,Nublado,6.28599,-75.56497
SEN04,Autopista Norte,Troncal,2025-03-06 14:00:00,8,24.0,Nublado,6.2869,-75.56483
SEN04,Autopista Norte,Troncal,2025-03-06 16:00:00,44,24.4,Soleado,6.28581,-75.56445
SEN04,Autopista Norte,Troncal,2025-03-06 18:00:00,49,24.5,Nublado,6.28575,-75.56555
SEN04,Autopista Norte,Troncal,2025-03-06 20:00:00,10,25.7,Lluvia,6.28717,-75.56509
SEN04,Autopista Norte,Troncal,2025-03-06 22:00:00,11,22.5,Nublado,6.28709,-75.56448
SEN04,Autopista Norte,Troncal,2025-03-07 00:00:00,12,19.8,Nublado,6.28685,-75.5652
SEN04,Autopista Norte,Troncal,2025-03-07 02:00:00,13,20.7,Lluvia,6.2859,-75.56508
SEN04,Autopista Norte,Troncal,2025-03-07 04:00:00,19,20.8,Nublado,6.287,-75.56554
SEN04,Autopista Norte,Troncal,2025-03-07 06:00:00,40,27.8,Soleado,6.28723,-75.56406
SEN04,Autopista Norte,Troncal,2025-03-07 08:00:00,42,19.6,Soleado,6.28615,-75.56538
SEN04,Autopista Norte,Troncal,2025-03-07 10:00:00,18,23.3,Soleado,6.28678,-75.56411
SEN04,Autopista Norte,Troncal,2025-03-07 12:00:00,17,25.1,Soleado,6.28671,-75.56551
SEN04,Autopista Norte,Troncal,2025-03-07 14:00:00,24,25.3,Soleado,6.28616,-75.56539
SEN04,Autopista Norte,Troncal,2025-03-07 16:00:00,49,23.2,Nublado,6.28644,-75.56418
SEN04,Autopista Norte,Troncal,2025-03-07 18:00:00,39,17.9,Soleado,6.28622,-75.56418
SEN04,Autopista Norte,Troncal,2025-03-07 20:00:00,10,23.3,Nublado,6.28694,-75.56596
SEN04,Autopista Norte,Troncal,2025-03-07 22:00:00,15,19.8,Soleado,6.28651,-75.56453
SEN04,Autopista Norte,Troncal,2025-03-08 00:00:00,20,23.2,Nublado,6.28573,-75.56541
SEN04,Autopista Norte,Troncal,2025-03-08 02:00:00,19,16.3,Soleado,6.28563,-75.56446
SEN04,Autopista Norte,Troncal,2025-03-08 04:00:00,18,15.3,Soleado,6.28666,-75.56576
SEN04,Autopista Norte,Troncal,2025-03-08 06:00:00,42,24.3,Nublado,6.28669,-75.56553
SEN04,Autopista Norte,Troncal,2025-03-08 08:00:00,28,24.0,Lluvia,6.28655,-75.56478
SEN04,Autopista Norte,Troncal,2025-03-08 10:00:00,33,22.3,Nublado,6.28575,-75.56542
SEN04,Autopista Norte,Troncal,2025-03-08 12:00:00,8,23.4,Nublado,6.28657,-75.56476
SEN04,Autopista Norte,Troncal,2025-03-08 14:00:00,15,19.4,Lluvia,6.28651,-75.56522
SEN04,Autopista Norte,Troncal,2025-03-08 16:00:00,35,23.5,Lluvia,6.28716,-75.56566
SEN04,Autopista Norte,Troncal,2025-03-08 18:00:00,37,21.0,Nublado,6.28566,-75.56588
SEN04,Autopista Norte,Troncal,2025-03-08 20:00:00,14,20.6,Soleado,6.28733,-75.56408
SEN04,Autopista Norte,Troncal,2025-03-08 22:00:00,19,23.6,Nublado,6.28579,-75.56554
