sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon
SEN03,Calle 10,Local,2025-03-20 14:00:00,10.0,,Lluvia,6.21007,-75.57153
SEN04,Autopista Norte,Troncal,2025-03-19 20:00:00,12.0,23.9,Nublado,-75.56403,6.28619
SEN03,Calle 10,Local,2025-03-18 20:00:00,17.0,29.4,Lluvia,6.20949,-75.57054
SEN03,Calle 10,Local,2025-03-03 04:00:00,10.0,27.6,Nublado,6.20979,-75.57153
SEN01,Av. Regional,Troncal,2025-03-01 12:00:00,25.0,23.6,Soleado,6.22999,-75.59141
SEN03,Calle 10,Local,2025-03-16 22:00:00,14.0,21.3,Soleado,6.20965,-75.57113
SEN01,Av. Regional,Troncal,2025-03-04 12:00:00,16.0,17.2,Nubes,6.2305,-75.59072
SEN01,Av. Regional,Troncal,2025-03-17 14:00:00,0.0,21.2,Nublado,6.23055,-75.5899
SEN02,Av. 33,Arteria,2025-03-09 06:00:00,53.0,22.3,Soleado,6.21429,-75.5729
SEN03,Calle 10,Local,2025-03-13 12:00:00,7.0,24.6,Soleado,6.20964,-75.57066
SEN05,Av. Oriental,Arteria,2025-03-16 16:00:00,43.0,28.5,Soleado,6.24614,-75.56491
SEN04,Autopista Norte,Troncal,2025-03-18 02:00:00,18.0,26.2,Soleado,6.28626,-75.5652
SEN01,Av. Regional,Troncal,2025-03-02 06:00:00,35.0,22.7,Nublado,6.23007,-75.59047
SEN02,Av. 33,Arteria,2025-03-13 14:00:00,15.0,16.1,Soleado,6.21526,-75.57266
SEN05,Av. Oriental,Arteria,2025-03-12 18:00:00,45.0,21.5,Soleado,6.2479,-75.56548
SEN05,Av. Oriental,Arteria,2025-03-13 12:00:00,21.0,17.1,Soleado,6.24626,-75.56578
SEN01,Av. Regional,Troncal,2025-03-16 06:00:00,41.0,21.1,Nublado,6.22993,-75.59065
SEN01,Av. Regional,Troncal,2025-03-12 18:00:00,41.0,18.0,Soleado,6.23083,-75.58993
SEN04,Autopista Norte,Troncal,2025-03-20 12:00:00,16.0,23.4,Nublado,6.28555,-75.56501
SEN01,Av. Regional,Troncal,2025-03-08 12:00:00,28.0,25.9,Soleado,6.23143,-75.59018
SEN04,Autopista Norte,Troncal,2025-03-18 08:00:00,,21.7,Soleado,-75.56521,6.28649
SEN02,Av. 33,Arteria,2025-03-14 18:00:00,42.0,25.8,Soleado,6.21377,-75.5739
SEN06,Circular 4ta,Local,2025-03-07 16:00:00,34.0,26.8,Lluvia,6.24488,-75.58454
SEN02,Av. 33,Arteria,2025-03-09 08:00:00,47.0,23.4,Soleado,6.21531,-75.57358
SEN04,Autopista Norte,Troncal,2025-03-16 02:00:00,9.0,25.5,Nublado,-75.56561,6.28596
SEN01,Av. Regional,Troncal,2025-03-07 14:00:00,16.0,24.3,nublado,6.23174,-75.59083
SEN01,Av. Regional,Troncal,2025-03-05 02:00:00,10.0,25.1,Soleado,6.2301,-75.59109
SEN01,Av. Regional,Troncal,2025-03-15 12:00:00,13.0,25.1,Soleado,6.23171,-75.58975
SEN05,Av. Oriental,Arteria,2025-03-15 10:00:00,,22.0,Soleado,6.24655,-75.56412
SEN04,Autopista Norte,Troncal,2025-03-19 14:00:00,,23.6,Soleado,-75.56409,6.28573
SEN02,Av. 33,Arteria,2025-03-04 06:00:00,40.0,20.5,Soleado,6.21468,-75.57364
SEN01,Av. Regional,Troncal,2025-03-04 18:00:00,50.0,23.3,Soleado,6.23122,-75.59123
SEN05,Av. Oriental,Arteria,2025-03-04 02:00:00,16.0,23.9,Nublado,6.24721,-75.56508
SEN06,Circular 4ta,Local,2025-03-17 02:00:00,6.0,23.2,,6.24507,-75.58422
SEN05,Av. Oriental,Arteria,2025-03-14 00:00:00,17.0,24.3,Nublado,6.24739,-75.56524
SEN01,Av. Regional,Troncal,2025-03-20 10:00:00,17.0,22.0,Lluvia,6.23002,-75.58985
SEN05,Av. Oriental,Arteria,2025-03-14 22:00:00,12.0,19.8,Lluvia,6.24674,-75.56485
SEN06,Circular 4ta,Local,2025-03-20 12:00:00,14.0,21.6,Soleado,6.24488,-75.58427
SEN01,Av. Regional,Troncal,2025-03-10 20:00:00,12.0,24.5,Soleado,6.23063,-75.59119
SEN03,Calle 10,Local,2025-03-08 14:00:00,17.0,23.5,Nublado,6.20891,-75.57073
SEN05,Av. Oriental,Arteria,2025-03-04 16:00:00,46.0,,Soleado,6.24628,-75.56456
SEN05,Av. Oriental,Arteria,2025-03-01 06:00:00,42.0,20.7,Lluvia,6.24747,-75.56518
SEN02,Av. 33,Arteria,2025-03-19 04:00:00,5.0,29.3,Nublado,6.2138,-75.57384
SEN06,Circular 4ta,Local,2025-03-20 02:00:00,19.0,27.3,Soleado,6.24551,-75.58491
SEN01,Av. Regional,Troncal,2025-03-02 12:00:00,23.0,20.3,Soleado,6.23026,-75.58975
SEN06,Circular 4ta,Local,2025-03-13 18:00:00,39.0,23.1,Soleado,6.24411,-75.58483
SEN06,Circular 4ta,Local,2025-03-05 16:00:00,43.0,25.9,Soleado,6.24411,-75.58455
SEN04,Autopista Norte,Troncal,2025-03-11 00:00:00,11.0,24.3,Nublado,-75.56519,6.28674
SEN05,Av. Oriental,Arteria,2025-03-10 00:00:00,13.0,21.1,Nublado,6.24687,-75.56598
SEN06,Circular 4ta,Local,2025-03-05 20:00:00,13.0,22.9,Nublado,6.24595,-75.5843
SEN03,Calle 10,Local,2025-03-17 08:00:00,32.0,,Lluvia,6.20865,-75.57002
SEN04,Autopista Norte,Troncal,"06 de March de 2025, 08:00",42.0,22.4,Soleado,6.28722,-75.5645
SEN04,Autopista Norte,Troncal,2025-03-05 02:00:00,15.0,21.4,lluvia,6.28641,-75.56478
SEN03,Calle 10,Local,2025-03-05 14:00:00,16.0,21.7,Nublado,6.20884,-75.57028
SEN03,Calle 10,Local,2025-03-07 00:00:00,21.0,24.4,Soleado,6.20889,-75.57122
SEN01,Av. Regional,Troncal,2025-03-02 08:00:00,37.0,,Soleado,6.2305,-75.59029
SEN06,Circular 4ta,Local,2025-03-11 10:00:00,20.0,20.5,Soleado,6.24417,-75.58556
SEN03,Calle 10,Local,2025-03-14 16:00:00,38.0,21.8,Soleado,6.21005,-75.57029
SEN06,Circular 4ta,Local,2025-03-03 16:00:00,,25.4,Soleado,6.24545,-75.58509
SEN04,Autopista Norte,Troncal,2025-03-03 14:00:00,19.0,22.1,,-75.56441,6.28708
SEN01,Av. Regional,Troncal,2025-03-18 08:00:00,35.0,25.1,SOLEADO,6.22994,-75.59027
SEN04,Autopista Norte,Troncal,2025-03-20 14:00:00,19.0,,Nublado,-75.56479,6.28572
SEN03,Calle 10,Local,2025-03-05 02:00:00,18.0,21.9,Soleado,6.20838,-75.57035
SEN03,Calle 10,Local,2025-03-03 02:00:00,22.0,22.4,Nublado,6.20987,-75.57042
SEN04,Autopista Norte,Troncal,2025-03-11 06:00:00,38.0,22.2,Soleado,-75.5659,6.28566
SEN02,Av. 33,Arteria,2025-03-20 08:00:00,38.0,22.1,,6.21479,-75.5739
SEN01,Av. Regional,Troncal,2025-03-01 00:00:00,,25.3,Soleado,6.23148,-75.58964
SEN06,Circular 4ta,Local,2025-03-01 06:00:00,,23.8,Soleado,6.24468,-75.58521
SEN02,Av. 33,Arteria,2025-03-18T04:00:00Z,16.0,26.7,Nublado,6.21409,-75.57417
SEN02,Av. 33,Arteria,2025-03-02 12:00:00,15.0,22.7,,6.21367,-75.57363
SEN05,Av. Oriental,Arteria,2025-03-18 02:00:00,8.0,21.2,Soleado,6.24713,-75.56522
SEN06,Circular 4ta,Local,2025-03-06 22:00:00,,25.4,Nublado,6.2444,-75.58528
SEN04,Autopista Norte,Troncal,2025-03-15 18:00:00,44.0,17.9,Lluvia,6.28735,-75.56504
SEN06,Circular 4ta,Local,2025-03-12 04:00:00,13.0,23.0,Soleado,6.2459,-75.58419
SEN01,Av. Regional,Troncal,2025-03-13 14:00:00,14.0,21.7,Soleado,6.23119,-75.59059
SEN05,Av. Oriental,Arteria,18/03/2025 20:00,19.0,,Soleado,6.24623,-75.56443
SEN04,Autopista Norte,Troncal,2025-03-09 08:00:00,33.0,24.3,Nublado,-75.56579,6.28613
SEN02,Av. 33,Arteria,2025-03-01 02:00:00,12.0,24.0,,6.21394,-75.57416
SEN02,Av. 33,Arteria,2025-03-13 20:00:00,15.0,20.8,Soleado,6.21435,-75.5728
SEN05,Av. Oriental,Arteria,2025-03-12 16:00:00,39.0,21.2,Soleado,6.2465,-75.56552
SEN05,Av. Oriental,Arteria,2025-03-01 08:00:00,38.0,30.1,Nublado,6.24676,-75.56525
SEN01,Av. Regional,Troncal,2025-03-14 16:00:00,41.0,24.9,Soleado,6.23089,-75.59022
SEN01,Av. Regional,Troncal,2025-03-14 06:00:00,34.0,24.0,Soleado,6.23052,-75.59093
SEN01,Av. Regional,Troncal,2025-03-07 04:00:00,22.0,24.2,Nublado,6.23124,-75.58973
SEN06,Circular 4ta,Local,2025-03-16 14:00:00,13.0,22.0,Soleado,6.24405,-75.58411
SEN05,Av. Oriental,Arteria,2025-03-03 04:00:00,,,Nublado,6.24761,-75.56569
SEN05,Av. Oriental,Arteria,2025-03-09 20:00:00,8.0,22.2,Soleado,6.24621,-75.56507
SEN04,Autopista Norte,Troncal,2025-03-16 10:00:00,,24.6,Nublado,-75.56575,6.28736
SEN06,Circular 4ta,Local,2025-03-09 22:00:00,17.0,25.3,Soleado,6.24402,-75.58529
SEN04,Autopista Norte,Troncal,2025-03-04 06:00:00,,17.9,Nublado,-75.56523,6.28707
SEN06,Circular 4ta,Local,2025-03-19 16:00:00,40.0,21.0,Soleado,6.24496,-75.58545
SEN06,Circular 4ta,Local,2025-03-04 14:00:00,0.0,25.1,Nublado,6.24459,-75.5851
SEN03,Calle 10,Local,2025-03-01 20:00:00,13.0,19.5,,6.20996,-75.57035
SEN03,Calle 10,Local,2025-03-13 18:00:00,37.0,24.6,Soleado,6.21004,-75.5718
SEN02,Av. 33,Arteria,2025-03-02 20:00:00,14.0,27.4,Soleado,6.21376,-75.57427
SEN02,Av. 33,Arteria,2025-03-10 12:00:00,20.0,26.3,SOLEADO,6.21405,-75.57414
SEN04,Autopista Norte,Troncal,2025-03-07 06:00:00,40.0,27.8,Soleado,6.28723,-75.56406
SEN06,Circular 4ta,Local,2025-03-02 22:00:00,15.0,22.1,Soleado,6.24597,-75.58509
SEN04,Autopista Norte,Troncal,2025-03-08 08:00:00,28.0,24.0,Lluvia,-75.56478,6.28655
SEN06,Circular 4ta,Local,2025-03-10 12:00:00,10.0,26.9,Soleado,6.2448,-75.58595
SEN03,Calle 10,Local,2025-03-15 04:00:00,9.0,26.6,Soleado,6.20865,-75.57046
SEN04,Autopista Norte,Troncal,2025-03-18 12:00:00,16.0,22.3,Nublado,6.28729,-75.56563
SEN05,Av. Oriental,Arteria,2025-03-04 00:00:00,12.0,20.8,Lluvia,6.24796,-75.56536
SEN05,Av. Oriental,Arteria,2025-03-04 14:00:00,11.0,27.0,Lluvia,6.24717,-75.56591
SEN04,Autopista Norte,Troncal,2025-03-13 10:00:00,13.0,24.0,Soleado,-75.56457,6.2875
SEN05,Av. Oriental,Arteria,2025-03-04 08:00:00,40.0,24.7,,6.24774,-75.56511
SEN05,Av. Oriental,Arteria,2025-03-19 12:00:00,21.0,21.1,Nublado,6.24787,-75.56478
SEN01,Av. Regional,Troncal,2025-03-05 08:00:00,33.0,22.2,Soleado,6.23114,-75.59004
SEN03,Calle 10,Local,2025-03-05 04:00:00,14.0,25.0,Lluvia,6.2085,-75.57094
SEN05,Av. Oriental,Arteria,2025-03-02 12:00:00,,22.7,Soleado,6.24754,-75.56434
SEN06,Circular 4ta,Local,2025-03-02 00:00:00,11.0,24.1,Lluvia,6.24563,-75.58545
SEN06,Circular 4ta,Local,2025-03-15 04:00:00,8.0,24.7,Soleado,6.24545,-75.58518
SEN02,Av. 33,Arteria,2025-03-11 16:00:00,35.0,20.4,Soleado,6.21354,-75.5729
SEN02,Av. 33,Arteria,2025-03-03 02:00:00,,22.3,Soleado,6.21507,-75.57439
SEN01,Av. Regional,Troncal,2025-03-05 06:00:00,45.0,22.3,Soleado,6.23026,-75.59152
SEN06,Circular 4ta,Local,2025-03-07 10:00:00,16.0,26.1,Nublado,6.24443,-75.58539
SEN03,Calle 10,Local,2025-03-17 04:00:00,10.0,23.7,Lluvia,6.21001,-75.57138
SEN03,Calle 10,Local,2025-03-04 04:00:00,19.0,22.7,Soleado,6.20832,-75.57054
SEN03,Calle 10,Local,2025-03-03 22:00:00,8.0,,Soleado,6.20945,-75.57058
SEN06,Circular 4ta,Local,2025-03-03 20:00:00,15.0,19.9,Soleado,6.2458,-75.58508
SEN02,Av. 33,Arteria,2025-03-18 06:00:00,44.0,20.9,Nublado,6.21388,-75.57361
SEN02,Av. 33,Arteria,2025-03-08 10:00:00,15.0,22.6,Nublado,6.21382,-75.57341
SEN02,Av. 33,Arteria,2025-03-17 02:00:00,0.0,25.6,Soleado,6.21386,-75.57332
SEN05,Av. Oriental,Arteria,2025-03-17 06:00:00,,26.2,Soleado,6.24737,-75.56436
SEN01,Av. Regional,Troncal,2025-03-01 10:00:00,25.0,21.8,Nublado,6.23136,-75.59033
SEN04,Autopista Norte,Troncal,2025-03-20 00:00:00,31.0,20.8,Lluvia,-75.5645,6.28555
SEN05,Av. Oriental,Arteria,2025-03-20 04:00:00,12.0,28.2,Soleado,6.24753,-75.56556
SEN01,Av. Regional,Troncal,2025-03-03 14:00:00,16.0,23.0,Nublado,6.23068,-75.58981
SEN03,Calle 10,Local,2025-03-06 22:00:00,1.0,,Lluvia,6.20933,-75.57083
SEN03,Calle 10,Local,1742090400,13.0,18.6,Nublado,6.20849,-75.57102
SEN02,Av. 33,Arteria,2025-03-12 18:00:00,33.0,23.5,Nublado,6.21528,-75.5726
SEN05,Av. Oriental,Arteria,2025-03-01 12:00:00,19.0,26.4,Lluvia,6.24713,-75.56501
SEN06,Circular 4ta,Local,2025-03-05 12:00:00,16.0,20.2,Nublado,6.24511,-75.58511
SEN02,Av. 33,Arteria,2025-03-11 20:00:00,8.0,26.5,Lluvia,6.21487,-75.57243
SEN03,Calle 10,Local,2025-03-04 02:00:00,25.0,23.7,Nublado,6.20959,-75.57014
SEN04,Autopista Norte,Troncal,2025-03-11 12:00:00,,23.3,Soleado,6.28654,-75.56455
SEN06,Circular 4ta,Local,2025-03-16 04:00:00,13.0,21.3,Soleado,6.24474,-75.58493
SEN01,Av. Regional,Troncal,2025-03-03 10:00:00,11.0,22.0,Nublado,6.23,-75.59031
SEN06,Circular 4ta,Local,2025-03-04 00:00:00,11.0,23.1,Lluvia,6.24526,-75.5843
SEN05,Av. Oriental,Arteria,2025-03-19 14:00:00,9.0,22.5,Lluvia,6.24648,-75.56463
SEN02,Av. 33,Arteria,2025-03-09 02:00:00,24.0,25.3,,6.21528,-75.57315
SEN01,Av. Regional,Troncal,2025-03-10 00:00:00,18.0,28.1,Nubes,6.23091,-75.59001
SEN01,Av. Regional,Troncal,2025-03-02 00:00:00,19.0,27.3,Lluvia,6.23094,-75.59144
SEN03,Calle 10,Local,04/03/2025 18:00,34.0,24.4,Soleado,6.20939,-75.5708
SEN06,Circular 4ta,Local,2025-03-05 10:00:00,24.0,19.6,Nublado,6.24535,-75.58469
SEN04,Autopista Norte,Troncal,2025-03-05 04:00:00,10.0,25.3,Soleado,-75.56467,6.28647
SEN04,Autopista Norte,Troncal,2025-03-18 16:00:00,45.0,18.1,Soleado,-75.56404,6.28564
SEN05,Av. Oriental,Arteria,2025-03-20 20:00:00,4.0,,Soleado,6.24787,-75.56587
SEN05,Av. Oriental,Arteria,2025-03-18 10:00:00,11.0,20.6,Nublado,6.2478,-75.56474
SEN02,Av. 33,Arteria,2025-03-17 06:00:00,38.0,22.1,Soleado,6.21458,-75.57404
SEN02,Av. 33,Arteria,2025-03-09 12:00:00,22.0,23.5,Nublado,6.21397,-75.57399
SEN04,Autopista Norte,Troncal,2025-03-19 08:00:00,42.0,26.0,Lluvia,-75.56491,6.28591
SEN01,Av. Regional,Troncal,2025-03-17 22:00:00,10.0,24.9,Soleado,6.2313,-75.59001
SEN04,Autopista Norte,Troncal,2025-03-13 18:00:00,42.0,26.6,,-75.56556,6.28613
SEN01,Av. Regional,Troncal,2025-03-12 22:00:00,16.0,21.3,Soleado,6.23141,-75.59056
SEN01,Av. Regional,Troncal,2025-03-16 14:00:00,16.0,18.8,Nublado,6.23001,-75.59106
SEN03,Calle 10,Local,2025-03-13 02:00:00,10.0,31.8,Soleado,6.20962,-75.57113
SEN03,Calle 10,Local,2025-03-09 08:00:00,,,Soleado,6.20835,-75.57128
SEN04,Autopista Norte,Troncal,2025-03-15 02:00:00,19.0,,Nublado,6.28739,-75.5649
SEN06,Circular 4ta,Local,2025-03-09 06:00:00,39.0,21.8,Soleado,6.24446,-75.58499
SEN01,Av. Regional,Troncal,2025-03-05 18:00:00,46.0,19.1,Soleado,6.23087,-75.5901
SEN05,Av. Oriental,Arteria,"03 de March de 2025, 02:00",8.0,23.4,Nublado,6.24781,-75.56426
SEN05,Av. Oriental,Arteria,2025-03-06 14:00:00,22.0,23.1,Soleado,6.24698,-75.56466
SEN04,Autopista Norte,Troncal,2025-03-14 08:00:00,,24.8,Lluvia,6.28699,-75.56579
SEN01,Av. Regional,Troncal,2025-03-02 22:00:00,13.0,25.3,Soleado,6.23173,-75.5897
SEN04,Autopista Norte,Troncal,1741579200,13.0,22.2,Nublado,-75.56445,6.28651
SEN01,Av. Regional,Troncal,2025-03-20 18:00:00,32.0,23.1,Soleado,6.23101,-75.59152
SEN02,Av. 33,Arteria,2025-03-02 02:00:00,17.0,30.1,Nublado,6.21466,-75.573
SEN05,Av. Oriental,Arteria,2025-03-05 10:00:00,13.0,21.0,Soleado,6.24745,-75.56478
SEN01,Av. Regional,Troncal,2025-03-15 00:00:00,14.0,22.7,Lluvia,6.23162,-75.59097
SEN01,Av. Regional,Troncal,2025-03-11 22:00:00,18.0,19.8,Nublado,6.23149,-75.5897
SEN05,Av. Oriental,Arteria,2025-03-20 16:00:00,51.0,23.1,Soleado,6.24725,-75.56444
SEN05,Av. Oriental,Arteria,2025-03-17T12:00:00Z,21.0,24.5,Soleado,6.24669,-75.56446
SEN06,Circular 4ta,Local,2025-03-17 12:00:00,19.0,23.1,Lluvia,6.24574,-75.58423
SEN03,Calle 10,Local,2025-03-10 04:00:00,7.0,24.9,Lluvia,6.20884,-75.57064
SEN06,Circular 4ta,Local,2025-03-03 14:00:00,,21.2,Lluvia,6.24497,-75.58487
SEN03,Calle 10,Local,2025-03-15 20:00:00,20.0,24.6,Soleado,6.20887,-75.57194
SEN01,Av. Regional,Troncal,2025-03-19 08:00:00,40.0,27.1,Nublado,6.2301,-75.59044
SEN01,Av. Regional,Troncal,2025-03-10 04:00:00,,24.9,Nublado,6.23125,-75.59132
SEN05,Av. Oriental,Arteria,2025-03-18 14:00:00,21.0,27.5,Lluvia,6.24686,-75.56523
SEN01,Av. Regional,Troncal,2025-03-19 02:00:00,11.0,22.6,,6.23169,-75.59041
SEN05,Av. Oriental,Arteria,2025-03-15 22:00:00,14.0,,Soleado,6.24655,-75.56586
SEN04,Autopista Norte,Troncal,2025-03-01 12:00:00,3.0,,Soleado,-75.56497,6.28659
SEN05,Av. Oriental,Arteria,06/03/2025 02:00,23.0,26.3,Nublado,6.2461,-75.5654
SEN02,Av. 33,Arteria,2025-03-06 00:00:00,10.0,22.4,Soleado,6.215,-75.57339
SEN02,Av. 33,Arteria,2025-03-14 20:00:00,14.0,,Nublado,6.21365,-75.57274
SEN03,Calle 10,Local,2025-03-02 14:00:00,23.0,30.1,Lluvia,6.20935,-75.57189
SEN04,Autopista Norte,Troncal,2025-03-04 04:00:00,12.0,22.8,Soleado,6.28697,-75.56583
SEN01,Av. Regional,Troncal,2025-03-04 20:00:00,16.0,16.8,Nublado,6.23124,-75.59111
SEN01,Av. Regional,Troncal,2025-03-19 10:00:00,5.0,23.0,Nublado,6.23021,-75.59116
SEN05,Av. Oriental,Arteria,"01 de March de 2025, 20:00",12.0,24.2,Nublado,6.24779,-75.56579
SEN06,Circular 4ta,Local,2025-03-15 20:00:00,10.0,23.7,Soleado,6.2457,-75.58519
SEN03,Calle 10,Local,2025-03-12 18:00:00,40.0,20.6,Soleado,6.21028,-75.57083
SEN01,Av. Regional,Troncal,2025-03-05 04:00:00,,22.3,Lluvia,6.23117,-75.59015
SEN06,Circular 4ta,Local,2025-03-02 08:00:00,45.0,22.8,Lluvia,6.24455,-75.58568
SEN03,Calle 10,Local,2025-03-10 02:00:00,11.0,21.8,Nublado,6.20872,-75.57021
SEN04,Autopista Norte,Troncal,2025-03-07 00:00:00,12.0,19.8,Nublado,6.28685,-75.5652
SEN01,Av. Regional,Troncal,2025-03-18 20:00:00,22.0,25.7,Nublado,6.23162,-75.59022
SEN04,Autopista Norte,Troncal,2025-03-04 00:00:00,14.0,16.8,Soleado,6.28658,-75.56484
SEN06,Circular 4ta,Local,2025-03-08 10:00:00,3.0,29.1,Soleado,6.24515,-75.58578
SEN01,Av. Regional,Troncal,2025-03-14 18:00:00,43.0,29.0,Soleado,6.23004,-75.59066
SEN04,Autopista Norte,Troncal,2025-03-20 06:00:00,42.0,24.8,Lluvia,-75.56545,6.28617
SEN03,Calle 10,Local,2025-03-01 22:00:00,25.0,16.6,Nublado,6.20926,-75.57148
SEN05,Av. Oriental,Arteria,2025-03-08 06:00:00,41.0,23.9,Soleado,6.24783,-75.56594
SEN04,Autopista Norte,Troncal,19/03/2025 00:00,20.0,19.3,Soleado,6.28554,-75.56519
SEN03,Calle 10,Local,2025-03-12 04:00:00,20.0,,Nublado,6.20863,-75.57041
SEN05,Av. Oriental,Arteria,2025-03-20 18:00:00,35.0,25.7,Nublado,6.24795,-75.56578
SEN05,Av. Oriental,Arteria,2025-03-05 04:00:00,9.0,16.9,,6.24679,-75.56582
SEN01,Av. Regional,Troncal,2025-03-04 10:00:00,18.0,27.6,Soleado,6.23095,-75.59112
SEN02,Av. 33,Arteria,2025-03-18 18:00:00,39.0,23.2,Nublado,6.21516,-75.57366
SEN03,Calle 10,Local,2025-03-06 10:00:00,22.0,19.1,Soleado,6.20864,-75.57041
SEN04,Autopista Norte,Troncal,2025-03-16 14:00:00,18.0,18.6,Lluvia,6.28733,-75.56521
SEN04,Autopista Norte,Troncal,2025-03-01 20:00:00,7.0,23.1,Nublado,-75.56401,6.28578
SEN01,Av. Regional,Troncal,2025-03-19 16:00:00,,22.8,Soleado,6.23172,-75.59008
SEN03,Calle 10,Local,2025-03-02 12:00:00,12.0,21.1,Lluvia,6.20966,-75.57108
SEN06,Circular 4ta,Local,2025-03-09 10:00:00,11.0,20.1,Soleado,6.24467,-75.58458
SEN03,Calle 10,Local,2025-03-09 14:00:00,,23.7,lluvioso,6.20922,-75.57111
SEN01,Av. Regional,Troncal,2025-03-20 02:00:00,10.0,17.2,Soleado,6.2304,-75.58983
SEN02,Av. 33,Arteria,2025-03-09 14:00:00,13.0,25.0,SOLEADO,6.21372,-75.57288
SEN01,Av. Regional,Troncal,2025-03-06 00:00:00,14.0,19.3,Soleado,6.23104,-75.58967
SEN06,Circular 4ta,Local,2025-03-19 10:00:00,9.0,24.6,Soleado,6.24561,-75.58437
SEN05,Av. Oriental,Arteria,2025-03-05 02:00:00,22.0,24.3,Soleado,6.24717,-75.56409
SEN04,Autopista Norte,Troncal,2025-03-11 14:00:00,9.0,18.4,Lluvia,6.2866,-75.56501
SEN06,Circular 4ta,Local,2025-03-18 18:00:00,46.0,21.4,Nublado,6.24443,-75.58476
SEN04,Autopista Norte,Troncal,2025-03-15T14:00:00Z,,20.8,Nublado,6.28565,-75.56481
SEN04,Autopista Norte,Troncal,2025-03-14 20:00:00,11.0,18.7,Nublado,-75.56527,6.28688
SEN01,Av. Regional,Troncal,2025-03-18 04:00:00,9.0,24.7,Nublado,6.23106,-75.59069
SEN03,Calle 10,Local,2025-03-13 04:00:00,12.0,23.4,Lluvia,6.20912,-75.57014
SEN01,Av. Regional,Troncal,2025-03-07 08:00:00,40.0,26.3,Nublado,6.2302,-75.59092
SEN04,Autopista Norte,Troncal,2025-03-09 12:00:00,16.0,21.6,Soleado,-75.56572,6.28567
SEN02,Av. 33,Arteria,2025-03-17 10:00:00,18.0,22.4,Lluvia,6.21541,-75.57317
SEN01,Av. Regional,Troncal,2025-03-14 02:00:00,14.0,24.3,,6.23138,-75.59087
SEN01,Av. Regional,Troncal,2025-03-07 22:00:00,,22.6,Soleado,6.23118,-75.58998
SEN03,Calle 10,Local,2025-03-07 06:00:00,47.0,23.6,Soleado,6.20974,-75.57081
SEN06,Circular 4ta,Local,2025-03-07 18:00:00,-1.0,23.9,Soleado,6.24452,-75.58413
SEN03,Calle 10,Local,2025-03-19 04:00:00,15.0,22.3,lluvia,6.20903,-75.5718
SEN02,Av. 33,Arteria,2025-03-02 22:00:00,20.0,27.2,Soleado,6.21396,-75.57419
SEN06,Circular 4ta,Local,2025-03-15 08:00:00,36.0,28.4,Soleado,6.24475,-75.58517
SEN03,Calle 10,Local,2025-03-05 06:00:00,38.0,26.4,Nublado,6.20963,-75.57025
SEN02,Av. 33,Arteria,2025-03-07 22:00:00,23.0,23.7,Nublado,6.21392,-75.57367
SEN05,Av. Oriental,Arteria,2025-03-15 20:00:00,24.0,24.2,Soleado,6.24677,-75.5659
SEN04,Autopista Norte,Troncal,2025-03-16 16:00:00,38.0,21.5,Soleado,-75.56577,6.28653
SEN01,Av. Regional,Troncal,2025-03-10 14:00:00,19.0,,Soleado,6.23029,-75.5899
SEN02,Av. 33,Arteria,2025-03-06 12:00:00,11.0,22.5,Lluvia,6.21441,-75.57384
SEN05,Av. Oriental,Arteria,2025-03-05 16:00:00,39.0,24.5,,6.24781,-75.5647
SEN03,Calle 10,Local,1742428800,22.0,20.3,Soleado,6.20967,-75.57033
SEN04,Autopista Norte,Troncal,2025-03-17 00:00:00,21.0,26.3,Nublado,6.2858,-75.56408
SEN04,Autopista Norte,Troncal,2025-03-07 22:00:00,,19.8,Soleado,6.28651,-75.56453
SEN05,Av. Oriental,Arteria,2025-03-12 20:00:00,8.0,22.3,Nublado,6.24783,-75.56425
SEN06,Circular 4ta,Local,2025-03-17 00:00:00,,20.7,SOLEADO,6.24588,-75.58413
SEN02,Av. 33,Arteria,2025-03-04 02:00:00,,19.3,Nublado,6.21475,-75.57287
SEN06,Circular 4ta,Local,2025-03-17 04:00:00,17.0,23.3,Lluvia,6.24569,-75.58404
SEN04,Autopista Norte,Troncal,2025-03-17 04:00:00,17.0,18.9,Soleado,-75.56402,6.28644
SEN06,Circular 4ta,Local,2025-03-12 20:00:00,17.0,24.3,Lluvia,6.24412,-75.58485
SEN01,Av. Regional,Troncal,1741176000,29.0,22.6,Lluvia,6.23149,-75.59035
SEN04,Autopista Norte,Troncal,2025-03-19 06:00:00,47.0,24.7,Lluvia,6.28603,-75.56508
SEN05,Av. Oriental,Arteria,2025-03-18 06:00:00,,22.7,Soleado,6.24704,-75.56447
SEN01,Av. Regional,Troncal,2025-03-17 16:00:00,,22.7,Soleado,6.23134,-75.59072
SEN02,Av. 33,Arteria,1742155200,24.0,21.6,Nublado,6.21467,-75.5738
SEN03,Calle 10,Local,2025-03-03 12:00:00,10.0,27.2,Soleado,6.20868,-75.57192
SEN05,Av. Oriental,Arteria,2025-03-11 20:00:00,15.0,26.2,Soleado,6.24636,-75.56517
SEN04,Autopista Norte,Troncal,2025-03-19 12:00:00,-5.0,21.6,Soleado,-75.56518,6.28554
SEN04,Autopista Norte,Troncal,2025-03-13 00:00:00,,25.0,Soleado,-75.56423,6.28654
