sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon,hora,geo_corregida
SEN03,Calle 10,Local,2025-03-01 00:00:00,9.0,21.1,Nublado,6.20881,-75.57023,0,False
SEN03,Calle 10,Local,2025-03-01 02:00:00,14.0,25.0,Nublado,6.21006,-75.57081,2,False
SEN03,Calle 10,Local,2025-03-01 04:00:00,14.0,27.7,Nublado,6.20895,-75.57175,4,False
SEN03,Calle 10,Local,2025-03-01 06:00:00,30.0,25.6,Soleado,6.20982,-75.57084,6,False
SEN03,Calle 10,Local,2025-03-01 08:00:00,35.0,21.1,Sin dato,6.20891,-75.57095,8,False
SEN03,Calle 10,Local,2025-03-01 10:00:00,16.0,22.1,Soleado,6.21006,-75.57053,10,False
SEN03,Calle 10,Local,2025-03-01 12:00:00,9.0,23.2,Nublado,6.20834,-75.57148,12,False
SEN03,Calle 10,Local,2025-03-01 14:00:00,24.0,26.8,Soleado,6.20987,-75.57104,14,False
SEN03,Calle 10,Local,2025-03-01 16:00:00,38.0,23.7,Nublado,6.20978,-75.57134,16,False
SEN03,Calle 10,Local,2025-03-01 18:00:00,35.0,24.5,Sin dato,6.20997,-75.57171,18,False
SEN03,Calle 10,Local,2025-03-01 20:00:00,13.0,19.5,Sin dato,6.20996,-75.57035,20,False
SEN03,Calle 10,Local,2025-03-01 22:00:00,25.0,16.6,Nublado,6.20926,-75.57148,22,False
SEN03,Calle 10,Local,2025-03-02 00:00:00,16.0,22.9,Nublado,6.21027,-75.57134,0,False
SEN03,Calle 10,Local,2025-03-02 02:00:00,11.0,24.7,Nublado,6.20864,-75.5701,2,False
SEN03,Calle 10,Local,2025-03-02 04:00:00,14.0,26.2,Soleado,6.20949,-75.57022,4,False
SEN03,Calle 10,Local,2025-03-02 06:00:00,40.0,21.1,Soleado,6.20951,-75.57109,6,False
SEN03,Calle 10,Local,2025-03-02 08:00:00,45.0,21.8,Soleado,6.20946,-75.57106,8,False
SEN03,Calle 10,Local,2025-03-02 10:00:00,21.0,27.3,Nublado,6.20963,-75.57054,10,False
SEN03,Calle 10,Local,2025-03-02 12:00:00,12.0,21.1,Lluvia,6.20966,-75.57108,12,False
SEN03,Calle 10,Local,2025-03-02 14:00:00,23.0,30.1,Lluvia,6.20935,-75.57189,14,False
SEN03,Calle 10,Local,2025-03-02 16:00:00,37.0,27.6,Soleado,6.20958,-75.57195,16,False
SEN03,Calle 10,Local,2025-03-02 18:00:00,42.0,22.4,Soleado,6.20869,-75.57174,18,False
SEN03,Calle 10,Local,2025-03-02 20:00:00,12.0,20.3,Nublado,6.2092,-75.57042,20,False
SEN03,Calle 10,Local,2025-03-02 22:00:00,15.0,25.3,Lluvia,6.20961,-75.57089,22,False
SEN03,Calle 10,Local,2025-03-03 00:00:00,19.0,28.2,Soleado,6.20848,-75.57032,0,False
SEN03,Calle 10,Local,2025-03-03 02:00:00,22.0,22.4,Nublado,6.20987,-75.57042,2,False
SEN03,Calle 10,Local,2025-03-03 04:00:00,10.0,27.6,Nublado,6.20979,-75.57153,4,False
SEN03,Calle 10,Local,2025-03-03 06:00:00,33.0,25.5,Nublado,6.20883,-75.57084,6,False
SEN03,Calle 10,Local,2025-03-03 08:00:00,30.0,23.1,Soleado,6.20866,-75.57027,8,False
SEN03,Calle 10,Local,2025-03-03 10:00:00,23.0,24.8,Nublado,6.20902,-75.57089,10,False
SEN03,Calle 10,Local,2025-03-03 12:00:00,10.0,27.2,Soleado,6.20868,-75.57192,12,False
SEN03,Calle 10,Local,2025-03-03 14:00:00,9.0,21.9,Soleado,6.21029,-75.57132,14,False
SEN03,Calle 10,Local,2025-03-03 16:00:00,43.0,25.2,Soleado,6.21022,-75.57062,16,False
SEN03,Calle 10,Local,2025-03-03 18:00:00,44.0,21.8,Soleado,6.20833,-75.57039,18,False
SEN03,Calle 10,Local,2025-03-03 20:00:00,14.0,21.2,Soleado,6.20882,-75.57041,20,False
SEN03,Calle 10,Local,2025-03-03 22:00:00,8.0,23.094690265486722,Soleado,6.20945,-75.57058,22,False
SEN03,Calle 10,Local,2025-03-04 00:00:00,15.0,22.7,Nublado,6.21013,-75.5703,0,False
SEN03,Calle 10,Local,2025-03-04 02:00:00,25.0,23.7,Nublado,6.20959,-75.57014,2,False
SEN03,Calle 10,Local,2025-03-04 04:00:00,19.0,22.7,Soleado,6.20832,-75.57054,4,False
SEN03,Calle 10,Local,2025-03-04 06:00:00,40.0,22.3,Nublado,6.20929,-75.57003,6,False
SEN03,Calle 10,Local,2025-03-04 08:00:00,45.0,26.3,Soleado,6.20903,-75.57097,8,False
SEN03,Calle 10,Local,2025-03-04 10:00:00,17.0,27.6,Lluvia,6.20874,-75.57001,10,False
SEN03,Calle 10,Local,2025-03-04 12:00:00,14.5,26.1,Soleado,6.20912,-75.57105,12,False
SEN03,Calle 10,Local,2025-03-04 14:00:00,12.0,19.9,Soleado,6.20992,-75.5718,14,False
SEN03,Calle 10,Local,2025-03-04 16:00:00,45.0,23.094690265486722,Soleado,6.20998,-75.57007,16,False
SEN03,Calle 10,Local,2025-03-04 18:00:00,34.0,24.4,Soleado,6.20939,-75.5708,18,False
SEN03,Calle 10,Local,2025-03-04 20:00:00,14.0,26.0,Soleado,6.20903,-75.57178,20,False
SEN03,Calle 10,Local,2025-03-04 22:00:00,16.0,25.1,Soleado,6.20989,-75.57047,22,False
SEN03,Calle 10,Local,2025-03-05 00:00:00,16.0,25.9,Soleado,6.20974,-75.57004,0,False
SEN03,Calle 10,Local,2025-03-05 02:00:00,18.0,21.9,Soleado,6.20838,-75.57035,2,False
SEN03,Calle 10,Local,2025-03-05 04:00:00,14.0,25.0,Lluvia,6.2085,-75.57094,4,False
SEN03,Calle 10,Local,2025-03-05 06:00:00,38.0,26.4,Nublado,6.20963,-75.57025,6,False
SEN03,Calle 10,Local,2025-03-05 08:00:00,38.0,26.1,Soleado,6.20847,-75.57065,8,False
SEN03,Calle 10,Local,2025-03-05 10:00:00,18.0,26.1,Nublado,6.20916,-75.57096,10,False
SEN03,Calle 10,Local,2025-03-05 12:00:00,20.0,25.6,Soleado,6.20977,-75.57017,12,False
SEN03,Calle 10,Local,2025-03-05 14:00:00,16.0,21.7,Nublado,6.20884,-75.57028,14,False
SEN03,Calle 10,Local,2025-03-05 16:00:00,38.0,23.094690265486722,Lluvia,6.21,-75.57132,16,False
SEN03,Calle 10,Local,2025-03-05 18:00:00,29.0,26.4,Nublado,6.20921,-75.57181,18,False
SEN03,Calle 10,Local,2025-03-05 20:00:00,14.0,26.9,Sin dato,6.20891,-75.57131,20,False
SEN03,Calle 10,Local,2025-03-05 22:00:00,16.0,23.8,Nublado,6.20883,-75.57087,22,False
SEN03,Calle 10,Local,2025-03-06 00:00:00,2.0,19.8,Lluvia,6.21029,-75.5719,0,False
SEN03,Calle 10,Local,2025-03-06 02:00:00,14.5,19.5,Nublado,6.2085,-75.57112,2,False
SEN03,Calle 10,Local,2025-03-06 04:00:00,9.0,25.3,Soleado,6.20843,-75.57044,4,False
SEN03,Calle 10,Local,2025-03-06 06:00:00,32.0,24.7,Sin dato,6.20873,-75.57198,6,False
SEN03,Calle 10,Local,2025-03-06 08:00:00,41.0,22.3,Lluvia,6.21014,-75.57068,8,False
SEN03,Calle 10,Local,2025-03-06 10:00:00,22.0,19.1,Soleado,6.20864,-75.57041,10,False
SEN03,Calle 10,Local,2025-03-06 12:00:00,14.5,20.0,Nublado,6.21022,-75.57142,12,False
SEN03,Calle 10,Local,2025-03-06 14:00:00,11.0,22.8,Lluvia,6.21024,-75.57006,14,False
SEN03,Calle 10,Local,2025-03-06 16:00:00,33.0,23.8,Nublado,6.20998,-75.57008,16,False
SEN03,Calle 10,Local,2025-03-06 18:00:00,29.0,23.3,Lluvia,6.20898,-75.57172,18,False
SEN03,Calle 10,Local,2025-03-06 20:00:00,16.0,26.5,Soleado,6.20846,-75.57157,20,False
SEN03,Calle 10,Local,2025-03-06 22:00:00,1.0,23.094690265486722,Lluvia,6.20933,-75.57083,22,False
SEN03,Calle 10,Local,2025-03-07 00:00:00,21.0,24.4,Soleado,6.20889,-75.57122,0,False
SEN03,Calle 10,Local,2025-03-07 02:00:00,15.0,24.8,Nublado,6.20847,-75.57166,2,False
SEN03,Calle 10,Local,2025-03-07 04:00:00,22.0,23.4,Soleado,6.20895,-75.57136,4,False
SEN03,Calle 10,Local,2025-03-07 06:00:00,47.0,23.6,Soleado,6.20974,-75.57081,6,False
SEN03,Calle 10,Local,2025-03-07 08:00:00,34.0,24.1,Nublado,6.20938,-75.57144,8,False
SEN03,Calle 10,Local,2025-03-07 10:00:00,11.0,18.8,Nublado,6.20913,-75.57136,10,False
SEN03,Calle 10,Local,2025-03-07 12:00:00,19.0,23.094690265486722,Nublado,6.21026,-75.5707,12,False
SEN03,Calle 10,Local,2025-03-07 14:00:00,22.0,18.1,Soleado,6.20863,-75.57131,14,False
SEN03,Calle 10,Local,2025-03-07 16:00:00,41.0,23.0,Soleado,6.20898,-75.57094,16,False
SEN03,Calle 10,Local,2025-03-07 18:00:00,47.0,17.6,Nublado,6.20936,-75.57079,18,False
SEN03,Calle 10,Local,2025-03-07 20:00:00,14.0,21.5,Soleado,6.20951,-75.57196,20,False
SEN03,Calle 10,Local,2025-03-07 22:00:00,10.0,22.9,Nublado,6.20875,-75.57121,22,False
SEN03,Calle 10,Local,2025-03-08 00:00:00,8.0,22.8,Soleado,6.20997,-75.5712,0,False
SEN03,Calle 10,Local,2025-03-08 02:00:00,11.0,19.1,Soleado,6.20863,-75.57067,2,False
SEN03,Calle 10,Local,2025-03-08 04:00:00,22.0,18.2,Lluvia,6.20927,-75.57132,4,False
SEN03,Calle 10,Local,2025-03-08 06:00:00,48.0,19.8,Soleado,6.20938,-75.57149,6,False
SEN03,Calle 10,Local,2025-03-08 08:00:00,42.0,24.2,Lluvia,6.20853,-75.57078,8,False
SEN03,Calle 10,Local,2025-03-08 10:00:00,16.0,25.8,Soleado,6.20836,-75.57185,10,False
SEN03,Calle 10,Local,2025-03-08 12:00:00,19.0,29.1,Soleado,6.20872,-75.57104,12,False
SEN03,Calle 10,Local,2025-03-08 14:00:00,17.0,23.5,Nublado,6.20891,-75.57073,14,False
SEN03,Calle 10,Local,2025-03-08 16:00:00,41.0,23.094690265486722,Soleado,6.20859,-75.57106,16,False
SEN03,Calle 10,Local,2025-03-08 18:00:00,44.0,19.2,Soleado,6.20921,-75.57194,18,False
SEN03,Calle 10,Local,2025-03-08 20:00:00,15.0,16.2,Nublado,6.21005,-75.57029,20,False
SEN03,Calle 10,Local,2025-03-08 22:00:00,16.0,22.7,Soleado,6.20884,-75.57136,22,False
SEN03,Calle 10,Local,2025-03-09 00:00:00,12.0,23.5,Nublado,6.20862,-75.57111,0,False
SEN03,Calle 10,Local,2025-03-09 02:00:00,11.0,22.8,Soleado,6.2086,-75.57183,2,False
SEN03,Calle 10,Local,2025-03-09 04:00:00,12.0,20.9,Nublado,6.20881,-75.57191,4,False
SEN03,Calle 10,Local,2025-03-09 06:00:00,35.0,28.7,Nublado,6.20925,-75.57134,6,False
SEN03,Calle 10,Local,2025-03-09 08:00:00,35.0,23.094690265486722,Soleado,6.20835,-75.57128,8,False
SEN03,Calle 10,Local,2025-03-09 10:00:00,13.0,23.2,Lluvia,6.20868,-75.57089,10,False
SEN03,Calle 10,Local,2025-03-09 12:00:00,15.0,19.8,Nublado,6.2096,-75.57189,12,False
SEN03,Calle 10,Local,2025-03-09 14:00:00,12.0,23.7,Lluvia,6.20922,-75.57111,14,False
SEN03,Calle 10,Local,2025-03-09 16:00:00,31.0,20.7,Soleado,6.20995,-75.57081,16,False
SEN03,Calle 10,Local,2025-03-09 18:00:00,41.0,18.5,Nublado,6.20987,-75.57079,18,False
SEN03,Calle 10,Local,2025-03-09 20:00:00,26.0,25.2,Lluvia,6.20876,-75.57103,20,False
SEN03,Calle 10,Local,2025-03-09 22:00:00,18.0,25.9,Nublado,6.20913,-75.57068,22,False
SEN03,Calle 10,Local,2025-03-10 00:00:00,23.0,22.6,Lluvia,6.2093,-75.57058,0,False
SEN03,Calle 10,Local,2025-03-10 02:00:00,11.0,21.8,Nublado,6.20872,-75.57021,2,False
SEN03,Calle 10,Local,2025-03-10 04:00:00,7.0,24.9,Lluvia,6.20884,-75.57064,4,False
SEN03,Calle 10,Local,2025-03-10 06:00:00,28.0,15.7,Nublado,6.20967,-75.57017,6,False
SEN03,Calle 10,Local,2025-03-10 08:00:00,35.0,20.3,Soleado,6.20942,-75.57068,8,False
SEN03,Calle 10,Local,2025-03-10 10:00:00,17.0,23.4,Soleado,6.20926,-75.57018,10,False
SEN03,Calle 10,Local,2025-03-10 12:00:00,9.0,24.4,Nublado,6.20955,-75.57056,12,False
SEN03,Calle 10,Local,2025-03-10 14:00:00,23.0,22.7,Soleado,6.20941,-75.57186,14,False
SEN03,Calle 10,Local,2025-03-10 16:00:00,45.0,20.0,Soleado,6.20929,-75.57185,16,False
SEN03,Calle 10,Local,2025-03-10 18:00:00,40.0,25.2,Soleado,6.2096,-75.5713,18,False
SEN03,Calle 10,Local,2025-03-10 20:00:00,13.0,24.8,Soleado,6.20925,-75.57146,20,False
SEN03,Calle 10,Local,2025-03-10 22:00:00,16.0,18.1,Nublado,6.20865,-75.57194,22,False
SEN03,Calle 10,Local,2025-03-11 00:00:00,23.0,18.9,Nublado,6.2095,-75.57056,0,False
SEN03,Calle 10,Local,2025-03-11 02:00:00,14.5,23.8,Lluvia,6.20838,-75.57098,2,False
SEN03,Calle 10,Local,2025-03-11 04:00:00,25.0,19.8,Sin dato,6.20939,-75.57158,4,False
SEN03,Calle 10,Local,2025-03-11 06:00:00,40.0,23.094690265486722,Lluvia,6.20868,-75.57086,6,False
SEN03,Calle 10,Local,2025-03-11 08:00:00,35.0,27.6,Lluvia,6.21012,-75.57031,8,False
SEN03,Calle 10,Local,2025-03-11 10:00:00,17.0,21.5,Soleado,6.20983,-75.57036,10,False
SEN03,Calle 10,Local,2025-03-11 12:00:00,12.0,23.094690265486722,Nublado,6.20877,-75.57168,12,False
SEN03,Calle 10,Local,2025-03-11 14:00:00,17.0,16.8,Soleado,6.20915,-75.57037,14,False
SEN03,Calle 10,Local,2025-03-11 16:00:00,40.0,23.8,Soleado,6.20924,-75.57104,16,False
SEN03,Calle 10,Local,2025-03-11 18:00:00,48.0,22.7,Soleado,6.20971,-75.57172,18,False
SEN03,Calle 10,Local,2025-03-11 20:00:00,12.0,21.9,Soleado,6.2091,-75.57039,20,False
SEN03,Calle 10,Local,2025-03-11 22:00:00,9.0,24.0,Lluvia,6.2095,-75.57097,22,False
SEN03,Calle 10,Local,2025-03-12 00:00:00,13.0,25.4,Soleado,6.20927,-75.57115,0,False
SEN03,Calle 10,Local,2025-03-12 02:00:00,10.0,24.9,Soleado,6.21004,-75.57074,2,False
SEN03,Calle 10,Local,2025-03-12 04:00:00,20.0,23.094690265486722,Nublado,6.20863,-75.57041,4,False
SEN03,Calle 10,Local,2025-03-12 06:00:00,41.0,23.094690265486722,Soleado,6.20996,-75.57036,6,False
SEN03,Calle 10,Local,2025-03-12 08:00:00,44.0,23.7,Soleado,6.209,-75.57082,8,False
SEN03,Calle 10,Local,2025-03-12 10:00:00,16.0,25.6,Soleado,6.20876,-75.57188,10,False
SEN03,Calle 10,Local,2025-03-12 12:00:00,20.0,25.3,Sin dato,6.20974,-75.57036,12,False
SEN03,Calle 10,Local,2025-03-12 14:00:00,12.0,22.5,Soleado,6.20909,-75.57196,14,False
SEN03,Calle 10,Local,2025-03-12 16:00:00,47.0,30.4,Nublado,6.2091,-75.57141,16,False
SEN03,Calle 10,Local,2025-03-12 18:00:00,40.0,20.6,Soleado,6.21028,-75.57083,18,False
SEN03,Calle 10,Local,2025-03-12 20:00:00,2.0,16.6,Soleado,6.20975,-75.57101,20,False
SEN03,Calle 10,Local,2025-03-12 22:00:00,17.0,21.6,Soleado,6.20888,-75.57146,22,False
SEN03,Calle 10,Local,2025-03-13 00:00:00,6.0,21.5,Soleado,6.20991,-75.57136,0,False
SEN03,Calle 10,Local,2025-03-13 02:00:00,10.0,31.8,Soleado,6.20962,-75.57113,2,False
SEN03,Calle 10,Local,2025-03-13 04:00:00,12.0,23.4,Lluvia,6.20912,-75.57014,4,False
SEN03,Calle 10,Local,2025-03-13 06:00:00,40.0,14.7,Soleado,6.20948,-75.57057,6,False
SEN03,Calle 10,Local,2025-03-13 08:00:00,33.0,21.7,Soleado,6.21019,-75.572,8,False
SEN03,Calle 10,Local,2025-03-13 10:00:00,17.0,18.8,Lluvia,6.21029,-75.57013,10,False
SEN03,Calle 10,Local,2025-03-13 12:00:00,7.0,24.6,Soleado,6.20964,-75.57066,12,False
SEN03,Calle 10,Local,2025-03-13 14:00:00,7.0,24.0,Soleado,6.20848,-75.57176,14,False
SEN03,Calle 10,Local,2025-03-13 16:00:00,32.0,28.0,Nublado,6.20834,-75.57198,16,False
SEN03,Calle 10,Local,2025-03-13 18:00:00,37.0,24.6,Soleado,6.21004,-75.5718,18,False
SEN03,Calle 10,Local,2025-03-13 20:00:00,12.0,23.3,Sin dato,6.20985,-75.57121,20,False
SEN03,Calle 10,Local,2025-03-13 22:00:00,7.0,21.3,Soleado,6.20889,-75.57172,22,False
SEN03,Calle 10,Local,2025-03-14 00:00:00,19.0,27.1,Nublado,6.20901,-75.57055,0,False
SEN03,Calle 10,Local,2025-03-14 02:00:00,18.0,22.9,Soleado,6.20899,-75.57126,2,False
SEN03,Calle 10,Local,2025-03-14 04:00:00,26.0,19.8,Soleado,6.20843,-75.57069,4,False
SEN03,Calle 10,Local,2025-03-14 06:00:00,37.0,28.0,Soleado,6.20872,-75.57115,6,False
SEN03,Calle 10,Local,2025-03-14 08:00:00,29.0,20.2,Soleado,6.20922,-75.5704,8,False
SEN03,Calle 10,Local,2025-03-14 10:00:00,18.0,24.7,Soleado,6.20938,-75.57161,10,False
SEN03,Calle 10,Local,2025-03-14 12:00:00,14.0,25.6,Nublado,6.21009,-75.57034,12,False
SEN03,Calle 10,Local,2025-03-14 14:00:00,11.0,18.4,Soleado,6.21011,-75.57077,14,False
SEN03,Calle 10,Local,2025-03-14 16:00:00,38.0,21.8,Soleado,6.21005,-75.57029,16,False
SEN03,Calle 10,Local,2025-03-14 18:00:00,31.0,28.1,Sin dato,6.20887,-75.57078,18,False
SEN03,Calle 10,Local,2025-03-14 20:00:00,13.0,22.1,Sin dato,6.20867,-75.57132,20,False
SEN03,Calle 10,Local,2025-03-14 22:00:00,28.0,26.4,Sin dato,6.20943,-75.57122,22,False
SEN03,Calle 10,Local,2025-03-15 00:00:00,11.0,21.4,Soleado,6.2087,-75.57058,0,False
SEN03,Calle 10,Local,2025-03-15 02:00:00,15.0,26.5,Nublado,6.20978,-75.57044,2,False
SEN03,Calle 10,Local,2025-03-15 04:00:00,9.0,26.6,Soleado,6.20865,-75.57046,4,False
SEN03,Calle 10,Local,2025-03-15 06:00:00,43.0,27.4,Soleado,6.20959,-75.57029,6,False
SEN03,Calle 10,Local,2025-03-15 08:00:00,42.0,20.6,Lluvia,6.20855,-75.57016,8,False
SEN03,Calle 10,Local,2025-03-15 10:00:00,23.0,22.5,Soleado,6.20847,-75.57176,10,False
SEN03,Calle 10,Local,2025-03-15 12:00:00,4.0,23.2,Soleado,6.20917,-75.57198,12,False
SEN03,Calle 10,Local,2025-03-15 14:00:00,10.0,26.2,Sin dato,6.20902,-75.57096,14,False
SEN03,Calle 10,Local,2025-03-15 16:00:00,43.0,20.1,Soleado,6.20977,-75.57144,16,False
SEN03,Calle 10,Local,2025-03-15 18:00:00,43.0,25.5,Nublado,6.2098,-75.57125,18,False
SEN03,Calle 10,Local,2025-03-15 20:00:00,20.0,24.6,Soleado,6.20887,-75.57194,20,False
SEN03,Calle 10,Local,2025-03-15 22:00:00,13.0,26.7,Nublado,6.2097,-75.5707,22,False
SEN03,Calle 10,Local,2025-03-16 00:00:00,16.0,25.6,Soleado,6.20872,-75.57187,0,False
SEN03,Calle 10,Local,2025-03-16 02:00:00,13.0,18.6,Nublado,6.20849,-75.57102,2,False
SEN03,Calle 10,Local,2025-03-16 04:00:00,14.0,22.7,Soleado,6.21013,-75.572,4,False
SEN03,Calle 10,Local,2025-03-16 06:00:00,42.0,20.5,Lluvia,6.20939,-75.57145,6,False
SEN03,Calle 10,Local,2025-03-16 08:00:00,24.0,23.6,Lluvia,6.20928,-75.57165,8,False
SEN03,Calle 10,Local,2025-03-16 10:00:00,18.0,20.6,Soleado,6.21026,-75.57017,10,False
SEN03,Calle 10,Local,2025-03-16 12:00:00,16.0,23.6,Nublado,6.20988,-75.57036,12,False
SEN03,Calle 10,Local,2025-03-16 14:00:00,13.0,15.8,Soleado,6.20941,-75.57189,14,False
SEN03,Calle 10,Local,2025-03-16 16:00:00,44.0,24.5,Lluvia,6.20878,-75.57113,16,False
SEN03,Calle 10,Local,2025-03-16 18:00:00,52.0,20.8,Nublado,6.20837,-75.57175,18,False
SEN03,Calle 10,Local,2025-03-16 20:00:00,19.0,19.4,Nublado,6.20986,-75.57055,20,False
SEN03,Calle 10,Local,2025-03-16 22:00:00,14.0,21.3,Soleado,6.20965,-75.57113,22,False
SEN03,Calle 10,Local,2025-03-17 00:00:00,16.0,24.1,Nublado,6.21003,-75.57142,0,False
SEN03,Calle 10,Local,2025-03-17 02:00:00,14.5,14.4,Nublado,6.20979,-75.57109,2,False
SEN03,Calle 10,Local,2025-03-17 04:00:00,10.0,23.7,Lluvia,6.21001,-75.57138,4,False
SEN03,Calle 10,Local,2025-03-17 06:00:00,53.0,23.1,Sin dato,6.20921,-75.57169,6,False
SEN03,Calle 10,Local,2025-03-17 08:00:00,32.0,23.094690265486722,Lluvia,6.20865,-75.57002,8,False
SEN03,Calle 10,Local,2025-03-17 10:00:00,23.0,25.3,Nublado,6.20961,-75.57155,10,False
SEN03,Calle 10,Local,2025-03-17 12:00:00,24.0,20.3,Soleado,6.20877,-75.57024,12,False
SEN03,Calle 10,Local,2025-03-17 14:00:00,12.0,23.5,Soleado,6.21012,-75.57147,14,False
SEN03,Calle 10,Local,2025-03-17 16:00:00,41.0,26.3,Nublado,6.21018,-75.57026,16,False
SEN03,Calle 10,Local,2025-03-17 18:00:00,32.0,18.7,Lluvia,6.20838,-75.57059,18,False
SEN03,Calle 10,Local,2025-03-17 20:00:00,22.0,25.9,Nublado,6.2099,-75.57123,20,False
SEN03,Calle 10,Local,2025-03-17 22:00:00,5.0,23.0,Soleado,6.2088,-75.57197,22,False
SEN03,Calle 10,Local,2025-03-18 00:00:00,18.0,21.4,Soleado,6.20868,-75.57089,0,False
SEN03,Calle 10,Local,2025-03-18 02:00:00,14.5,27.4,Nublado,6.20952,-75.57031,2,False
SEN03,Calle 10,Local,2025-03-18 04:00:00,10.0,28.2,Nublado,6.21024,-75.57097,4,False
SEN03,Calle 10,Local,2025-03-18 06:00:00,40.0,20.1,Soleado,6.20966,-75.57075,6,False
SEN03,Calle 10,Local,2025-03-18 08:00:00,29.0,23.7,Soleado,6.20961,-75.5702,8,False
SEN03,Calle 10,Local,2025-03-18 10:00:00,20.0,23.6,Soleado,6.20977,-75.57125,10,False
SEN03,Calle 10,Local,2025-03-18 12:00:00,9.0,21.3,Nublado,6.20841,-75.57183,12,False
SEN03,Calle 10,Local,2025-03-18 14:00:00,6.0,20.1,Soleado,6.20978,-75.57076,14,False
SEN03,Calle 10,Local,2025-03-18 16:00:00,37.0,25.3,Soleado,6.209,-75.57197,16,False
SEN03,Calle 10,Local,2025-03-18 18:00:00,35.0,22.2,Lluvia,6.20859,-75.57013,18,False
SEN03,Calle 10,Local,2025-03-18 20:00:00,17.0,29.4,Lluvia,6.20949,-75.57054,20,False
SEN03,Calle 10,Local,2025-03-18 22:00:00,18.0,16.6,Soleado,6.20994,-75.57181,22,False
SEN03,Calle 10,Local,2025-03-19 00:00:00,22.0,18.5,Nublado,6.20922,-75.57122,0,False
SEN03,Calle 10,Local,2025-03-19 02:00:00,23.0,20.2,Nublado,6.20923,-75.57045,2,False
SEN03,Calle 10,Local,2025-03-19 04:00:00,15.0,22.3,Lluvia,6.20903,-75.5718,4,False
SEN03,Calle 10,Local,2025-03-19 06:00:00,40.0,25.5,Soleado,6.21024,-75.57,6,False
SEN03,Calle 10,Local,2025-03-19 08:00:00,35.0,20.8,Sin dato,6.20908,-75.57009,8,False
SEN03,Calle 10,Local,2025-03-19 10:00:00,17.0,24.4,Soleado,6.20924,-75.57158,10,False
SEN03,Calle 10,Local,2025-03-19 12:00:00,17.0,26.9,Soleado,6.20912,-75.57197,12,False
SEN03,Calle 10,Local,2025-03-19 14:00:00,4.0,20.7,Soleado,6.20886,-75.57091,14,False
SEN03,Calle 10,Local,2025-03-19 16:00:00,45.0,19.9,Nublado,6.21014,-75.57084,16,False
SEN03,Calle 10,Local,2025-03-19 18:00:00,35.0,24.4,Nublado,6.20859,-75.57149,18,False
SEN03,Calle 10,Local,2025-03-19 20:00:00,17.0,23.3,Soleado,6.20923,-75.57025,20,False
SEN03,Calle 10,Local,2025-03-19 22:00:00,22.0,20.0,Soleado,6.20923,-75.57176,22,False
SEN03,Calle 10,Local,2025-03-20 00:00:00,22.0,20.3,Soleado,6.20967,-75.57033,0,False
SEN03,Calle 10,Local,2025-03-20 02:00:00,17.0,27.0,Soleado,6.20986,-75.57193,2,False
SEN03,Calle 10,Local,2025-03-20 04:00:00,20.0,26.2,Nublado,6.21013,-75.57121,4,False
SEN03,Calle 10,Local,2025-03-20 06:00:00,31.0,23.094690265486722,Soleado,6.20848,-75.57056,6,False
SEN03,Calle 10,Local,2025-03-20 08:00:00,28.0,15.6,Soleado,6.20948,-75.5701,8,False
SEN03,Calle 10,Local,2025-03-20 10:00:00,5.0,21.1,Nublado,6.20938,-75.57195,10,False
SEN03,Calle 10,Local,2025-03-20 12:00:00,16.0,24.9,Nublado,6.20986,-75.57003,12,False
SEN03,Calle 10,Local,2025-03-20 14:00:00,10.0,23.094690265486722,Lluvia,6.21007,-75.57153,14,False
SEN03,Calle 10,Local,2025-03-20 16:00:00,43.0,23.6,Soleado,6.20886,-75.57123,16,False
SEN03,Calle 10,Local,2025-03-20 18:00:00,43.0,25.4,Lluvia,6.20986,-75.57183,18,False
SEN03,Calle 10,Local,2025-03-20 20:00:00,8.0,21.7,Nublado,6.20926,-75.57084,20,False
SEN03,Calle 10,Local,2025-03-20 22:00:00,19.0,24.7,Sin dato,6.2099,-75.57166,22,False
SEN04,Autopista Norte,Troncal,2025-03-01 00:00:00,13.0,28.8,Nublado,6.28576,-75.56487,0,False
SEN04,Autopista Norte,Troncal,2025-03-01 02:00:00,0.0,24.1,Nublado,6.28567,-75.56402,2,False
SEN04,Autopista Norte,Troncal,2025-03-01 04:00:00,13.0,23.7,Nublado,6.28734,-75.5646,4,False
SEN04,Autopista Norte,Troncal,2025-03-01 06:00:00,47.0,23.2,Lluvia,6.28674,-75.56505,6,False
SEN04,Autopista Norte,Troncal,2025-03-01 08:00:00,43.0,26.3,Soleado,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-01 10:00:00,25.0,18.5,Lluvia,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-01 12:00:00,3.0,23.04890829694323,Soleado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-01 14:00:00,14.0,18.8,Soleado,6.2863,-75.56477,14,False
SEN04,Autopista Norte,Troncal,2025-03-01 16:00:00,33.0,23.1,Nublado,6.28578,-75.56582,16,False
SEN04,Autopista Norte,Troncal,2025-03-01 18:00:00,46.0,26.6,Nublado,6.28641,-75.56501,18,True
